33	2.75	ncrna gene	63
36	1.25	ncrna gene	63
39	0.75	ncrna gene	63
18	12.5	ncrna gene	64
19	12.25	ncrna gene	64
20	7.75	ncrna gene	64
21	6.25	ncrna gene	64
22	130.0	ncrna gene	64
23	41.75	ncrna gene	64
24	48.25	ncrna gene	64
25	79.0	ncrna gene	64
26	61.5	ncrna gene	64
27	79.5	ncrna gene	64
28	78.0	ncrna gene	64
29	15.5	ncrna gene	64
30	7.5	ncrna gene	64
31	39.25	ncrna gene	64
32	14.75	ncrna gene	64
34	0.75	ncrna gene	64
36	1.0	ncrna gene	64
38	1.0	ncrna gene	64
20	0.75	gene	65
21	9.5	gene	65
22	13.0	gene	65
23	5.25	gene	65
24	1.5	gene	65
18	1.5		66
21	0.75		66
24	1.75		66
25	2.0		66
26	3.75		66
27	2.5		66
28	1.0		66
18	9.0	gene miRNA	67
19	10.25	gene miRNA	67
20	4.25	gene miRNA	67
21	27.75	gene miRNA	67
22	50.0	gene miRNA	67
23	8.0	gene miRNA	67
18	2.75	ncrna gene	68
19	1.5	ncrna gene	68
20	11.5	ncrna gene	68
21	50.0	ncrna gene	68
22	48.25	ncrna gene	68
23	9.25	ncrna gene	68
24	29.5	ncrna gene	68
25	70.5	ncrna gene	68
26	129.5	ncrna gene	68
27	396.25	ncrna gene	68
28	170.0	ncrna gene	68
29	2.5	ncrna gene	68
30	16.25	ncrna gene	68
31	53.5	ncrna gene	68
32	11.25	ncrna gene	68
33	15.5	ncrna gene	68
34	51.25	ncrna gene	68
35	38.25	ncrna gene	68
36	10.75	ncrna gene	68
37	13.5	ncrna gene	68
38	12.75	ncrna gene	68
39	25.25	ncrna gene	68
40	85.75	ncrna gene	68
18	5.25	ncrna gene	69
19	4.25	ncrna gene	69
20	2.0	ncrna gene	69
21	2.5	ncrna gene	69
22	2.0	ncrna gene	69
23	4.5	ncrna gene	69
26	6.25	ncrna gene	69
27	8.0	ncrna gene	69
28	6.5	ncrna gene	69
29	0.75	ncrna gene	69
18	16.5	ncrna gene	70
19	8.0	ncrna gene	70
20	9.75	ncrna gene	70
21	3.0	ncrna gene	70
22	15.5	ncrna gene	70
23	22.0	ncrna gene	70
24	19.5	ncrna gene	70
25	28.5	ncrna gene	70
26	24.75	ncrna gene	70
27	9.75	ncrna gene	70
28	19.75	ncrna gene	70
29	1.5	ncrna gene	70
30	0.75	ncrna gene	70
31	0.75	ncrna gene	70
33	7.5	ncrna gene	70
34	3.0	ncrna gene	70
35	12.25	ncrna gene	70
36	8.0	ncrna gene	70
38	1.75	ncrna gene	70
39	0.75	ncrna gene	70
40	29.75	ncrna gene	70
18	110.0	repeat	71
19	60.75	repeat	71
20	58.5	repeat	71
21	93.25	repeat	71
22	88.75	repeat	71
23	115.25	repeat	71
24	118.75	repeat	71
25	80.25	repeat	71
26	75.25	repeat	71
27	40.75	repeat	71
28	48.25	repeat	71
29	36.0	repeat	71
30	32.75	repeat	71
31	25.25	repeat	71
32	31.0	repeat	71
33	39.75	repeat	71
34	66.75	repeat	71
35	95.0	repeat	71
36	12.25	repeat	71
37	7.75	repeat	71
38	9.25	repeat	71
39	5.25	repeat	71
40	9.25	repeat	71
18	4.75	repeat	72
19	0.75	repeat	72
20	3.25	repeat	72
21	2.25	repeat	72
22	0.75	repeat	72
23	6.5	repeat	72
24	17.5	repeat	72
25	13.5	repeat	72
26	19.25	repeat	72
27	14.75	repeat	72
28	8.5	repeat	72
32	2.75	repeat	72
34	5.25	repeat	72
37	7.75	repeat	72
38	4.25	repeat	72
40	57.25	repeat	72
18	5.75	ncrna gene	73
19	7.25	ncrna gene	73
20	4.75	ncrna gene	73
21	17.0	ncrna gene	73
22	7.25	ncrna gene	73
23	11.25	ncrna gene	73
24	10.25	ncrna gene	73
25	8.0	ncrna gene	73
26	6.0	ncrna gene	73
27	9.5	ncrna gene	73
28	15.5	ncrna gene	73
29	1.25	ncrna gene	73
30	3.75	ncrna gene	73
31	5.25	ncrna gene	73
32	3.25	ncrna gene	73
33	12.75	ncrna gene	73
34	3.75	ncrna gene	73
35	6.75	ncrna gene	73
36	1.25	ncrna gene	73
39	0.75	ncrna gene	73
18	3.5	repeat gene	74
19	2.25	repeat gene	74
20	5.75	repeat gene	74
21	3.5	repeat gene	74
22	2.0	repeat gene	74
23	0.75	repeat gene	74
24	3.0	repeat gene	74
25	0.75	repeat gene	74
19	1.5	gene	75
20	0.75	gene	75
22	2.5	gene	75
23	1.25	gene	75
24	3.75	gene	75
25	1.75	gene	75
26	3.25	gene	75
27	0.75	gene	75
28	1.5	gene	75
29	0.75	gene	75
31	1.5	gene	75
34	0.75	gene	75
18	4.5	repeat miRNA gene	76
19	6.5	repeat miRNA gene	76
20	63.0	repeat miRNA gene	76
21	246.75	repeat miRNA gene	76
22	70.0	repeat miRNA gene	76
23	4.0	repeat miRNA gene	76
18	5.5	gene	77
19	7.5	gene	77
20	4.75	gene	77
21	1.5	gene	77
22	1.5	gene	77
24	1.0	gene	77
25	0.75	gene	77
28	0.75	gene	77
30	0.75	gene	77
40	1.25	gene	77
18	6.0	ncrna gene	78
19	0.75	ncrna gene	78
20	1.75	ncrna gene	78
21	3.75	ncrna gene	78
22	18.5	ncrna gene	78
23	27.75	ncrna gene	78
24	16.25	ncrna gene	78
25	17.5	ncrna gene	78
26	5.25	ncrna gene	78
27	12.25	ncrna gene	78
28	3.5	ncrna gene	78
31	2.0	ncrna gene	78
32	2.5	ncrna gene	78
33	1.5	ncrna gene	78
18	12.75	gene miRNA	79
19	1.5	gene miRNA	79
20	16.0	gene miRNA	79
21	39.0	gene miRNA	79
22	130.25	gene miRNA	79
23	6.0	gene miRNA	79
24	2.25	gene miRNA	79
33	14.25	gene miRNA	79
34	2.0	gene miRNA	79
36	8.25	gene miRNA	79
37	1.0	gene miRNA	79
18	13.25	ncrna gene	80
19	6.75	ncrna gene	80
20	14.0	ncrna gene	80
21	16.0	ncrna gene	80
22	24.5	ncrna gene	80
23	21.75	ncrna gene	80
24	17.75	ncrna gene	80
25	18.5	ncrna gene	80
26	20.25	ncrna gene	80
27	35.5	ncrna gene	80
28	38.0	ncrna gene	80
29	18.75	ncrna gene	80
30	31.25	ncrna gene	80
31	3.0	ncrna gene	80
32	0.75	ncrna gene	80
33	3.25	ncrna gene	80
34	83.75	ncrna gene	80
35	113.5	ncrna gene	80
36	7.25	ncrna gene	80
37	33.25	ncrna gene	80
38	2.25	ncrna gene	80
18	24.25		81
19	38.0		81
20	1.5		81
21	1.25		81
24	1.5		81
25	0.75		81
20	0.75	ncrna gene	82
21	1.5	ncrna gene	82
22	1.75	ncrna gene	82
23	1.0	ncrna gene	82
27	2.0	ncrna gene	82
28	1.25	ncrna gene	82
34	3.75	ncrna gene	82
35	1.5	ncrna gene	82
36	1.5	ncrna gene	82
38	0.75	ncrna gene	82
18	41.5	tRNA repeat	83
19	78.75	tRNA repeat	83
20	183.5	tRNA repeat	83
21	197.75	tRNA repeat	83
22	69.0	tRNA repeat	83
28	0.75	tRNA repeat	83
18	116.25	ncrna gene	84
19	230.75	ncrna gene	84
20	160.75	ncrna gene	84
21	115.5	ncrna gene	84
22	104.5	ncrna gene	84
23	69.75	ncrna gene	84
24	44.0	ncrna gene	84
25	55.0	ncrna gene	84
26	22.5	ncrna gene	84
27	21.0	ncrna gene	84
28	8.75	ncrna gene	84
29	6.75	ncrna gene	84
30	4.75	ncrna gene	84
31	3.5	ncrna gene	84
33	1.25	ncrna gene	84
36	0.75	ncrna gene	84
18	1.0	ncrna gene	85
21	8.0	ncrna gene	85
22	6.0	ncrna gene	85
23	0.75	ncrna gene	85
